epoch,lr,train_loss,validation_loss,top1_error,top5_error,epoch_seconds,peak_allocated_bytes,peak_reserved_bytes
274,0.0025000000000000005,0.4982573037171364,0.6143700942993164,15.28,3.07,154.44174240005668,5284541440,5723127808
275,0.0025000000000000005,0.4618923289656639,0.6068997049331665,15.41,3.07,154.4607792000752,5284541440,5723127808
276,0.0025000000000000005,0.47347621412277224,0.6158267269134522,15.14,3.35,154.47772580001038,5284541440,5723127808
277,0.0025000000000000005,0.4761482136440277,0.6087398713111878,15.46,3.4,154.53453000006266,5284541440,5723127808
278,0.0025000000000000005,0.47809996237277985,0.6492711481571197,15.35,3.24,154.48220389999915,5284541440,5723127808
279,0.0025000000000000005,0.5032691962909699,0.659090204000473,15.23,3.35,154.61320540006272,5284541440,5723127808
280,0.0025000000000000005,0.46812906821012495,0.6366063869476318,15.58,3.31,154.57317390001845,5284541440,5723127808
281,0.0025000000000000005,0.4635215438866615,0.6386159064769745,15.32,3.41,154.54090979998,5284541440,5723127808
282,0.0025000000000000005,0.5035600593972206,0.6836816967964172,15.11,3.25,154.45923060004134,5284541440,5723127808
283,0.0025000000000000005,0.4847534987568855,0.6137071780204773,15.66,3.47,154.51575599994976,5284541440,5723127808
284,0.0025000000000000005,0.4490980378675461,0.6276364850997925,15.64,3.51,154.56615329999477,5284541440,5723127808
285,0.0025000000000000005,0.4926881656122208,0.6218692287445068,15.68,3.38,154.44894869998097,5284541440,5723127808
286,0.0025000000000000005,0.4728230135202408,0.64382520236969,15.75,3.29,154.40010410000104,5284541440,5723127808
287,0.0025000000000000005,0.47226845047712324,0.6212944613456726,15.82,3.26,154.56385979999322,5284541440,5723127808
288,0.0025000000000000005,0.49756673820495606,0.677645569229126,15.69,3.42,154.57678159989882,5284541440,5723127808
289,0.0025000000000000005,0.5178151521015167,0.654927069568634,15.5,3.31,154.50927709997632,5284541440,5723127808
290,0.0025000000000000005,0.4769502737808228,0.624928298664093,15.5,3.46,154.49387990008108,5284541440,5723127808
291,0.0025000000000000005,0.46713378437280656,0.6739011263847351,15.59,3.32,154.4719291999936,5284541440,5723127808
292,0.0025000000000000005,0.47065535252332685,0.630262859249115,15.34,3.33,154.91344609996304,5284541440,5723127808
293,0.0025000000000000005,0.4716431866455078,0.6403055327415467,15.28,3.35,154.69188769999892,5284541440,5723127808
294,0.0025000000000000005,0.4509155956864357,0.6527998333930969,15.47,3.62,154.50026530004106,5284541440,5723127808
295,0.0025000000000000005,0.4827406005644798,0.6163759422302246,15.58,3.34,154.461278499919,5284541440,5723127808
296,0.0025000000000000005,0.48363124654769896,0.6391687449455261,15.49,3.47,154.47413610003423,5284541440,5723127808
297,0.0025000000000000005,0.4431895801615715,0.6702872243881226,14.96,3.33,154.51318499993067,5284541440,5723127808
298,0.0025000000000000005,0.4637409907221794,0.6289474804878235,15.61,3.21,154.56391040002927,5284541440,5723127808
299,0.0025000000000000005,0.4783821331810951,0.6469379080772399,15.82,3.41,154.48544540000148,5284541440,5723127808
300,0.0025000000000000005,0.46099033276081086,0.6355389209747314,15.82,3.38,154.54618880001362,5284541440,5723127808
