epoch,lr,train_loss,validation_loss,top1_error,top5_error,epoch_seconds,peak_allocated_bytes,peak_reserved_bytes
64,0.25,0.745670772857666,1.52676639213562,37.55,11.62,152.35334060003515,5284852736,5706350592
65,0.25,0.7519711024475098,1.4350164070129394,37.69,10.99,152.44478280004114,5284852736,5706350592
66,0.25,0.7375898211288452,1.3179636047363281,33.81,10.18,152.49422410002444,5284852736,5706350592
67,0.25,0.7443180928039551,1.2877299015045165,34.2,9.01,152.39699029992335,5284852736,5706350592
68,0.25,0.7429723996353149,1.285204510307312,33.74,9.37,152.543209400028,5284852736,5706350592
69,0.25,0.7361564427185059,1.2920409887313842,34.93,9.63,152.5534261999419,5284852736,5706350592
70,0.25,0.7423011238479614,1.2497474073410033,33.61,9.16,152.4237690999871,5284852736,5706350592
71,0.25,0.7387935804748536,1.379936117553711,34.22,10.74,152.37090520001948,5284852736,5706350592
72,0.25,0.7340136082649231,1.3505024848937988,34.38,10.28,152.39982910000253,5284852736,5706350592
73,0.25,0.7348283170700073,1.2879345770835877,33.55,9.54,152.4276573000243,5284852736,5706350592
74,0.25,0.7366508731842041,1.2283376319885253,32.42,9.06,152.42242640000768,5284852736,5706350592
75,0.25,0.7324721468734742,1.4550492654800415,36.67,11.04,152.45476160000544,5284852736,5706350592
76,0.25,0.7335623662948608,1.2895855266571046,33.59,9.83,152.47501000005286,5284852736,5706350592
77,0.25,0.7303175981330872,1.2513349485397338,33.43,9.37,152.41789000004064,5284852736,5706350592
78,0.25,0.7294068882369995,1.3094099361419678,34.24,10.0,152.47025979997125,5284852736,5706350592
79,0.25,0.7275700834274292,1.5302118087768555,37.13,11.8,152.42989639996085,5284852736,5706350592
80,0.25,0.72785012550354,1.3567064157485962,34.83,10.09,152.33883059991058,5284852736,5706350592
81,0.25,0.7360926671218873,1.3459864315032959,35.05,9.69,152.37692469998728,5284852736,5706350592
82,0.25,0.728022666015625,1.3556651225090026,34.88,9.67,152.47740989993326,5284852736,5706350592
83,0.25,0.7268312547683716,1.2759456371307374,32.72,9.67,152.40849540010095,5284852736,5706350592
84,0.25,0.7291182019042969,1.3555294080734253,34.47,10.48,152.37700570002198,5284852736,5706350592
85,0.25,0.7281177938842773,1.6606671905517578,38.18,12.16,152.33082470006775,5284852736,5706350592
86,0.25,0.7229491600227356,1.4144448598861694,35.98,11.49,152.40244269999675,5284852736,5706350592
87,0.25,0.725555537147522,1.4176227144241333,34.95,11.11,152.43307410005946,5284852736,5706350592
88,0.25,0.7239268165969849,1.4393897188186646,36.49,10.6,152.45057350001298,5284852736,5706350592
89,0.25,0.721325841369629,1.328689121055603,33.84,10.66,152.45470290002413,5284852736,5706350592
90,0.25,0.7202741199493409,1.3902769794464112,35.53,9.69,152.45473719993606,5284852736,5706350592
91,0.25,0.7217767976760864,1.2141269729614257,32.02,8.63,152.48080239992123,5284852736,5706350592
92,0.25,0.7268922874546051,1.4041758430480957,35.65,10.71,152.55827680008952,5284852736,5706350592
93,0.25,0.724272243270874,1.602359923553467,37.42,12.41,152.38881250005215,5284852736,5706350592
94,0.25,0.7218328031539917,1.4640007347106934,37.24,10.35,152.42449740006123,5284852736,5706350592
95,0.25,0.7231609543037415,1.345025058746338,34.87,9.98,152.48396380001213,5284852736,5706350592
96,0.25,0.7263204391098023,1.2512827224731444,33.45,9.91,152.4432920999825,5284852736,5706350592
97,0.25,0.7162752430725098,1.4226791618347168,36.52,11.07,152.3752153000096,5284852736,5706350592
98,0.25,0.7158277083587646,1.360121360206604,35.44,9.61,152.57888439996168,5284852736,5706350592
99,0.25,0.7222772003555298,1.1986202922821045,32.26,8.83,152.43761009990703,5284852736,5706350592
100,0.25,0.7171374797058105,1.3795556461334229,36.66,11.15,152.4631050999742,5284852736,5706350592
101,0.25,0.7252320502471924,1.5008962171554565,36.69,10.5,152.49055580003187,5284852736,5706350592
102,0.25,0.7246700914764405,1.257621897506714,33.4,9.16,152.4061388000846,5284852736,5706350592
103,0.25,0.7164224411296845,1.316923358631134,33.66,9.84,152.49657920002937,5284852736,5706350592
104,0.25,0.7123696604156494,1.4567700666427612,35.66,10.67,152.36044990003575,5284852736,5706350592
105,0.25,0.7115642842769623,1.502594958114624,36.57,11.18,152.44839529995807,5284852736,5706350592
106,0.25,0.7162674110794067,1.2028630867004395,31.25,8.56,152.46716570004355,5284852736,5706350592
107,0.25,0.716450104598999,1.3346785335540772,35.0,10.31,152.4429264999926,5284852736,5706350592
108,0.25,0.7055136011505126,1.3653354125976562,35.35,9.91,152.41363109997474,5284852736,5706350592
109,0.25,0.7155894953918457,1.3535550413131714,34.32,10.23,152.47358160000294,5284852736,5706350592
110,0.25,0.7135336736297607,1.3266334896087646,34.6,9.78,152.48886459995992,5284852736,5706350592
111,0.25,0.7122736155700684,1.4348243021011353,35.91,11.26,152.3843840000918,5284852736,5706350592
112,0.25,0.7166112384033203,1.427855078125,36.66,10.34,152.38335630006623,5284852736,5706350592
113,0.25,0.7126512463378907,1.442820880126953,37.85,11.22,152.51050360000227,5284852736,5706350592
114,0.25,0.7101992121124268,1.3065594875335693,33.9,9.33,152.38184629997704,5284852736,5706350592
115,0.25,0.709388872718811,1.3229589736938476,33.59,10.1,152.35052780003753,5284852736,5706350592
116,0.25,0.7131884613800049,1.3218818073272705,35.75,9.99,152.9802725999616,5284852736,5706350592
117,0.25,0.7109231968212127,1.3626747365951537,34.03,9.08,152.66165019990876,5284852736,5706350592
118,0.25,0.7121592733383179,1.7151022895812988,40.35,12.96,152.67294279998168,5284852736,5706350592
119,0.25,0.7144930214691162,1.3320814856529235,33.35,9.42,152.6156115999911,5284852736,5706350592
120,0.25,0.7051915265083313,1.3662300172805786,35.3,9.86,152.55189929995686,5284852736,5706350592
121,0.25,0.7148122216415406,1.5175562452316285,36.62,11.52,152.51490359997842,5284852736,5706350592
122,0.25,0.7070356281661987,1.328951803779602,34.3,10.2,152.6092750999378,5284852736,5706350592
123,0.25,0.7060453255081177,1.4425127445220947,36.72,10.87,152.54495490004774,5284852736,5706350592
124,0.25,0.7092849571609497,1.2547248345375062,33.16,9.37,152.542525799945,5284852736,5706350592
125,0.25,0.70243205493927,1.4536646360397338,35.73,9.94,152.5564140001079,5284852736,5706350592
126,0.25,0.7147645610809327,1.265689277458191,33.58,8.8,152.58433870004956,5284852736,5706350592
127,0.25,0.7069152669143677,1.372457806110382,35.37,10.02,152.5570643999381,5284852736,5706350592
128,0.25,0.7033843901252746,1.487354606437683,36.88,11.77,152.68295509996824,5284852736,5706350592
129,0.25,0.7096094647407531,1.2240937036514283,32.29,8.11,152.5702214000048,5284852736,5706350592
130,0.25,0.7020921688461303,1.6122748517990113,38.37,11.55,152.67098319996148,5284852736,5706350592
131,0.25,0.7037594478607178,1.4941477327346802,36.87,10.7,152.52317319996655,5284852736,5706350592
132,0.25,0.7104606600189209,1.5359586498260498,37.73,11.96,152.57364189997315,5284852736,5706350592
133,0.25,0.6988744594383239,1.31930123462677,34.5,9.31,152.58921050000936,5284852736,5706350592
134,0.25,0.704818028793335,1.3922920680046083,36.59,10.83,152.6277490000939,5284852736,5706350592
135,0.25,0.7069334906387329,1.359889994907379,33.85,10.12,152.5850042999955,5284852736,5706350592
136,0.25,0.7034959403610229,1.3936445604324341,35.96,10.01,152.593925400055,5284852736,5706350592
137,0.25,0.7071600358581543,1.466898158454895,35.92,10.34,152.5609098999994,5284852736,5706350592
138,0.25,0.7055469593429565,1.6031346935272217,39.48,13.11,152.57884860003833,5284852736,5706350592
139,0.25,0.7259689143371582,1.6468028148651124,40.12,13.43,152.50443440000527,5284852736,5706350592
140,0.25,0.7035702500343323,1.3440025112152099,33.96,9.72,152.61771180003416,5284852736,5706350592
141,0.25,0.6996852961730957,1.7549722213745118,41.21,13.42,152.5687674001092,5284852736,5706350592
142,0.25,0.7054157310390472,1.2762148887634277,33.87,8.79,153.40479870000854,5284852736,5706350592
143,0.25,0.7012250449180603,1.4063513143539428,35.32,10.65,152.59603109990712,5284852736,5706350592
144,0.25,0.7007872603988647,1.3264587884902954,33.79,10.02,152.39698169997428,5284852736,5706350592
145,0.25,0.7039811276245117,1.3355028408050538,33.73,9.68,152.42686929996125,5284852736,5706350592
146,0.25,0.7056085181808471,1.3313725677490234,33.83,9.57,152.3505989999976,5284852736,5706350592
147,0.25,0.710561925239563,1.373480188369751,34.76,9.96,152.32729290006682,5284852736,5706350592
148,0.25,0.7022754653167724,1.2300862007141113,31.61,8.15,152.40102460002527,5284852736,5706350592
149,0.25,0.701418039894104,1.3567421733856202,34.22,10.24,152.35878669994418,5284852736,5706350592
150,0.25,0.7042928289031982,1.2493006260871886,32.19,8.7,152.36680610000622,5284852736,5706350592
151,0.025,0.29555329113960266,0.6842324912071228,18.93,3.74,152.40525480010547,5284852736,5706350592
152,0.025,0.1697908165550232,0.6839260107040406,18.16,3.69,152.37553590000607,5284852736,5706350592
153,0.025,0.12430126702308655,0.6898837496757507,18.19,3.58,152.35502329992596,5284852736,5706350592
154,0.025,0.09722393112421036,0.705537385749817,18.24,3.45,152.3370031999657,5284852736,5706350592
155,0.025,0.07657913769960403,0.7153313121795655,18.08,3.5,152.38900450000074,5284852736,5706350592
156,0.025,0.06250276346683502,0.7264855875968933,18.17,3.45,152.43899239995517,5284852736,5706350592
157,0.025,0.051809049277305605,0.7380937043190002,18.15,3.48,152.37867369991727,5284852736,5706350592
158,0.025,0.04226324530363083,0.7424047157287598,17.98,3.5,152.3997349999845,5284852736,5706350592
159,0.025,0.037550423636436465,0.7490873959541321,17.76,3.62,152.4008166999556,5284852736,5706350592
160,0.025,0.03372295700311661,0.7659573847770691,18.15,3.52,152.40250590001233,5284852736,5706350592
161,0.025,0.028816270427703856,0.7608476891994477,17.88,3.6,152.3621636000462,5284852736,5706350592
162,0.025,0.026025004146099092,0.7712717474937439,17.94,3.77,152.54164630000014,5284852736,5706350592
163,0.025,0.024939857602119447,0.7739975092887879,18.24,3.69,152.504711400019,5284852736,5706350592
164,0.025,0.0222395338177681,0.7673912721633911,18.03,3.8,152.35115789994597,5284852736,5706350592
165,0.025,0.020103561902046204,0.7633266660690308,17.8,3.5,152.4142154000001,5284852736,5706350592
166,0.025,0.018748166999816896,0.7746812085151672,17.88,3.52,152.5204825999681,5284852736,5706350592
167,0.025,0.018270547614097594,0.7802849055290222,18.14,3.69,152.4890551000135,5284852736,5706350592
168,0.025,0.017744602129459382,0.7666132332324982,17.72,3.55,152.43475869996473,5284852736,5706350592
169,0.025,0.01715948223352432,0.7718270133018493,17.83,3.67,152.3811203999212,5284852736,5706350592
170,0.025,0.01650585649251938,0.7659562199115754,17.79,3.64,152.46547940000892,5284852736,5706350592
171,0.025,0.016717817902565,0.7934700540542603,18.21,3.82,154.01743910007644,5284852736,5706350592
172,0.025,0.014324111168384552,0.7791367759704589,18.13,3.61,157.7293776998995,5284852736,5706350592
173,0.025,0.014783496375083924,0.7784011960029602,18.0,3.65,159.74058330000844,5284852736,5706350592
174,0.025,0.01586613693714142,0.782998900604248,17.89,3.81,157.43680799996946,5284852736,5706350592
175,0.025,0.01644551538467407,0.7834873765945435,18.7,3.82,156.0329858000623,5284852736,5706350592
176,0.025,0.01490205203294754,0.7761136103630066,18.08,3.89,159.45149650005624,5284852736,5706350592
177,0.025,0.015723898508548738,0.7946708872795105,18.44,3.85,159.38354999991134,5284852736,5706350592
178,0.025,0.017034212613105774,0.7933041849136353,18.58,3.93,160.33848219993524,5284852736,5706350592
179,0.025,0.01687219649553299,0.8086082178115844,18.69,3.74,157.8591392999515,5284852736,5706350592
180,0.025,0.020051738381385804,0.7973552176475525,18.48,4.04,156.18232369993348,5284852736,5706350592
181,0.025,0.021913102145195006,0.7919551407337189,18.54,4.09,155.452618899988,5284852736,5706350592
182,0.025,0.020379467849731447,0.8196807195663453,18.75,4.17,155.50980689993594,5284852736,5706350592
183,0.025,0.0211425305390358,0.7929697652816773,18.67,4.06,155.35862089996226,5284852736,5706350592
184,0.025,0.02503511878490448,0.8380315445899963,19.4,4.11,155.4848381000338,5284852736,5706350592
185,0.025,0.023817777416706085,0.8485360866546631,19.79,4.29,155.44076859997585,5284852736,5706350592
186,0.025,0.028524877021312713,0.8211467431545257,19.66,4.29,155.4357381000882,5284852736,5706350592
187,0.025,0.03524170842409134,0.8694014766693116,20.37,4.36,155.42618940002285,5284852736,5706350592
188,0.025,0.04119870630025864,0.8942633646965027,21.04,4.79,153.1980016999878,5284852736,5706350592
189,0.025,0.05041292747020722,0.9051287536621093,20.94,4.89,154.08952009992208,5284852736,5706350592
190,0.025,0.051084838588237765,0.8997772789001465,21.32,4.85,158.60300610004924,5284852736,5706350592
191,0.025,0.044651920533180234,0.8932060355186462,20.72,4.99,159.92078220006078,5284852736,5706350592
192,0.025,0.04219405435800552,0.9050036635398865,21.43,4.87,159.79070370004047,5284852736,5706350592
193,0.025,0.0507338703250885,0.9002361686706543,20.57,4.78,159.4884506999515,5284852736,5706350592
194,0.025,0.0520541743850708,0.9314209126472474,21.77,5.06,159.550332600018,5284852736,5706350592
195,0.025,0.05533197443962097,0.8846686941623688,20.64,4.67,159.49444559996482,5284852736,5706350592
196,0.025,0.05637205424308777,0.9435602725982666,21.74,5.32,159.64122930006124,5284852736,5706350592
197,0.025,0.05462299464225769,1.0346327964782716,23.23,5.74,156.0608100000536,5284852736,5706350592
198,0.025,0.06281311183929443,0.9916072383880615,22.51,5.3,152.42497469997033,5284852736,5706350592
199,0.025,0.061624164328575134,0.9595414918899536,21.85,4.81,152.43086840002798,5284852736,5706350592
200,0.025,0.05705486005067825,0.9898275283813477,21.76,5.12,152.51060859998688,5284852736,5706350592
201,0.025,0.07390085731744767,0.9440732616424561,22.85,5.49,152.40717710007448,5284852736,5706350592
202,0.025,0.062172922747135165,0.9156133193969727,22.1,5.06,152.4613433999475,5284852736,5706350592
203,0.025,0.060958650760650636,0.9465795881271363,21.71,5.58,152.41446240001824,5284852736,5706350592
204,0.025,0.05830776344537735,0.9682052810668945,22.48,5.28,152.44909730006475,5284852736,5706350592
205,0.025,0.05697766107559204,0.9218170098304749,21.41,5.05,152.41248179995455,5284852736,5706350592
206,0.025,0.06354465164184571,0.9450226503372192,21.56,5.17,152.40797090006527,5284852736,5706350592
207,0.025,0.06934756138563156,0.9181380482673644,21.17,5.28,152.38144190004095,5284852736,5706350592
208,0.025,0.05783233027458191,0.933915966796875,21.32,5.18,152.49558210000396,5284852736,5706350592
209,0.025,0.065326453602314,1.015669708251953,22.7,5.42,152.46317939995788,5284852736,5706350592
210,0.025,0.06739470366716385,0.9235008920669555,21.84,5.48,152.52537789999042,5284852736,5706350592
211,0.025,0.06404283915758133,1.010275589942932,23.1,5.78,152.489229699946,5284852736,5706350592
212,0.025,0.06539334211349487,0.9398101739883423,21.72,5.02,152.3781923999777,5284852736,5706350592
213,0.025,0.055127654671669,0.9300058506011963,21.36,4.96,152.36624989996199,5284852736,5706350592
214,0.025,0.05028055617332459,0.9543180781364441,21.73,5.39,152.45346190000419,5284852736,5706350592
215,0.025,0.053408034043312076,0.9713940591812134,21.99,5.51,152.40944540000055,5284852736,5706350592
216,0.025,0.0499623113489151,1.0365805318832397,22.75,5.38,152.45337110001128,5284852736,5706350592
217,0.025,0.05483624465942383,0.9628347900390625,21.73,5.32,152.50654430000577,5284852736,5706350592
218,0.025,0.06718355769634247,1.0612909274101257,24.5,6.07,152.51501450000796,5284852736,5706350592
219,0.025,0.06562003692388535,0.9383606945037842,21.9,5.09,152.402207099949,5284852736,5706350592
220,0.025,0.05618284838199616,0.9778856855392456,21.44,5.02,152.3751168999588,5284852736,5706350592
221,0.025,0.05320499715566635,0.9718164366722107,21.74,5.4,152.4140382000478,5284852736,5706350592
222,0.025,0.052363556108474735,1.0370014179229736,21.97,5.33,152.49418349994812,5284852736,5706350592
223,0.025,0.06705102228403091,1.0375364170074464,23.2,5.61,152.5284435999347,5284852736,5706350592
224,0.025,0.06541002730607987,1.0346103529930115,22.7,5.74,152.42373329994734,5284852736,5706350592
225,0.025,0.052030005850791934,0.963437251663208,22.08,5.09,152.3902986999601,5284852736,5706350592
226,0.0025000000000000005,0.02023724744796753,0.8066907480239868,18.77,3.88,152.48795330000576,5284852736,5706350592
227,0.0025000000000000005,0.009860822703838349,0.7983255875587464,18.44,3.96,152.41117420000955,5284852736,5706350592
228,0.0025000000000000005,0.007823751764297485,0.7924702484130859,18.54,4.06,152.52491340006236,5284852736,5706350592
229,0.0025000000000000005,0.006194554235935211,0.7915545085906982,18.19,3.81,152.45602949999738,5284852736,5706350592
230,0.0025000000000000005,0.005502594561576844,0.7834445859909057,18.2,3.85,152.4557070999872,5284852736,5706350592
231,0.0025000000000000005,0.0046637923002243046,0.7829712778091431,18.05,3.84,152.46111489995383,5284852736,5706350592
232,0.0025000000000000005,0.0044684396982192995,0.7802043575286866,18.0,3.9,152.49195709999185,5284852736,5706350592
233,0.0025000000000000005,0.0044497493362426754,0.7848625967979431,17.76,3.92,152.39177680003922,5284852736,5706350592
234,0.0025000000000000005,0.0041208691239356995,0.7789842770576477,17.75,3.78,152.40973670000676,5284852736,5706350592
235,0.0025000000000000005,0.003942632682323456,0.7771831804752349,17.6,3.89,152.5546636999352,5284852736,5706350592
236,0.0025000000000000005,0.0034326528429985048,0.7843785696983337,17.65,3.84,154.174147700076,5284852736,5706350592
237,0.0025000000000000005,0.0034975303268432617,0.7793975843429566,17.63,3.78,154.111116800108,5284852736,5706350592
238,0.0025000000000000005,0.003348970205783844,0.7723830289840699,17.42,3.83,152.72178849997,5284852736,5706350592
239,0.0025000000000000005,0.003185247859954834,0.7791663166046142,17.63,3.84,152.7115635999944,5284852736,5706350592
240,0.0025000000000000005,0.003223560345172882,0.7742103491783142,17.45,3.82,152.80166360002477,5284852736,5706350592
241,0.0025000000000000005,0.0034265911293029786,0.7713681213378907,17.53,3.81,154.1962007000111,5284852736,5706350592
242,0.0025000000000000005,0.0031651247000694274,0.7688150873184204,17.36,3.88,152.60929389996454,5284852736,5706350592
243,0.0025000000000000005,0.003099328408241272,0.7694997378349304,17.47,3.85,152.5144957000157,5284852736,5706350592
244,0.0025000000000000005,0.002866937985420227,0.7735828827857971,17.54,3.82,152.50195999990683,5284852736,5706350592
245,0.0025000000000000005,0.002828399748802185,0.7701658153533936,17.45,3.88,152.47289390000515,5284852736,5706350592
246,0.0025000000000000005,0.0029969282174110413,0.766695123386383,17.15,3.84,152.39277509995736,5284852736,5706350592
247,0.0025000000000000005,0.0027334221148490904,0.7707497352600098,17.32,3.82,152.45159009995405,5284852736,5706350592
248,0.0025000000000000005,0.0028069393181800843,0.7706950485229492,17.54,3.92,152.6117443999974,5284852736,5706350592
249,0.0025000000000000005,0.0026967741417884827,0.7649439665794373,17.21,3.82,152.40755830006674,5284852736,5706350592
250,0.0025000000000000005,0.0026253543329238893,0.767893688583374,17.15,3.79,152.48226419999264,5284852736,5706350592
251,0.0025000000000000005,0.0026699358177185058,0.7667660294532775,16.98,3.81,152.43211990001146,5284852736,5706350592
252,0.0025000000000000005,0.002517428402900696,0.7675809934616089,17.18,3.92,152.45121860003565,5284852736,5706350592
253,0.0025000000000000005,0.002645384314060211,0.7689634140014648,17.17,3.9,152.40882610005792,5284852736,5706350592
254,0.0025000000000000005,0.0025877957105636595,0.7629960260391235,17.39,3.88,152.41745660000015,5284852736,5706350592
255,0.0025000000000000005,0.0026060450863838198,0.7659909190177917,17.14,3.89,152.4417010000907,5284852736,5706350592
256,0.0025000000000000005,0.0025644555473327635,0.7629777416229248,17.12,3.84,152.36585509998258,5284852736,5706350592
257,0.0025000000000000005,0.002522579982280731,0.758929725933075,16.99,3.79,152.42460230004508,5284852736,5706350592
258,0.0025000000000000005,0.002559870457649231,0.7645943467140198,17.15,3.91,152.3862339000916,5284852736,5706350592
259,0.0025000000000000005,0.002496889548301697,0.7580039145469666,17.1,3.83,152.5043646999402,5284852736,5706350592
260,0.0025000000000000005,0.0026031714606285093,0.7620781544685363,17.05,3.96,152.42945459997281,5284852736,5706350592
261,0.0025000000000000005,0.0024388462710380554,0.7565074604034424,17.16,3.75,152.49164659995586,5284852736,5706350592
262,0.0025000000000000005,0.0023474803280830385,0.7590043203353882,17.13,3.87,152.44338249997236,5284852736,5706350592
263,0.0025000000000000005,0.002437390682697296,0.756521249961853,17.36,3.84,153.47177330008708,5284852736,5706350592
264,0.0025000000000000005,0.002431150164604187,0.7554303297996521,17.12,3.75,153.57112380000763,5284852736,5706350592
265,0.0025000000000000005,0.002506953983306885,0.760296870803833,17.22,3.74,155.5953845999902,5284852736,5706350592
266,0.0025000000000000005,0.0023614680647850036,0.7525025027275085,17.0,3.82,152.50569979997817,5284852736,5706350592
267,0.0025000000000000005,0.0023914298248291018,0.7540991697311401,16.97,3.74,153.44019140000455,5284852736,5706350592
268,0.0025000000000000005,0.0023866891598701475,0.7493439811706543,16.99,3.73,153.46185940003488,5284852736,5706350592
269,0.0025000000000000005,0.0025118463110923766,0.7555023317337036,17.12,3.74,153.15346420009155,5284852736,5706350592
270,0.0025000000000000005,0.002365843863487244,0.7536515844345093,17.08,3.75,152.76731720007956,5284852736,5706350592
271,0.0025000000000000005,0.0022325239181518555,0.7467336701393128,16.95,3.76,152.77975340001285,5284852736,5706350592
